order_id	order_item_id	product_id	seller_id	shipping_limit_date	price	freight_value	olist_orders_dataset.order_id	olist_orders_dataset.customer_id	olist_orders_dataset.order_status	olist_orders_dataset.order_purchase_timestamp	olist_orders_dataset.order_approved_at	olist_orders_dataset.order_delivered_carrier_date	olist_orders_dataset.order_delivered_customer_date	olist_orders_dataset.order_estimated_delivery_date	olist_sellers_dataset.seller_id	olist_sellers_dataset.seller_zip_code_prefix	olist_sellers_dataset.seller_city	olist_sellers_dataset.seller_state	olist_order_reviews_dataset.review_id	olist_order_reviews_dataset.order_id	olist_order_reviews_dataset.review_score	olist_order_reviews_dataset.review_comment_title	olist_order_reviews_dataset.review_comment_message	olist_order_reviews_dataset.review_creation_date	olist_order_reviews_dataset.review_answer_timestamp	olist_order_payments_dataset	olist_products_dataset.product_id	olist_products_dataset.product_category_name	olist_products_dataset.product_name_lenght	olist_products_dataset.product_description_lenght	olist_products_dataset.product_photos_qty	olist_products_dataset.product_weight_g	olist_products_dataset.product_length_cm	olist_products_dataset.product_height_cm	olist_products_dataset.product_width_cm	product_category_name_translation.Column1	product_category_name_translation.Column2	olist_order_payments_dataset.1.order_id	olist_order_payments_dataset.1.payment_sequential	olist_order_payments_dataset.1.payment_type	olist_order_payments_dataset.1.payment_installments	olist_order_payments_dataset.1.payment_value
54b73f808b0ff25da4276773c30ac269	1	99a4788cb24856965c36a24e339b6058	4a3ca9315b744ce9f8e9374361493884	6/2/2017 4:45:17 PM	89.9	15.38	54b73f808b0ff25da4276773c30ac269	e154e499a4edf9f98c29f41476f96d1c	delivered	5/27/2017 4:31:57 PM	5/27/2017 4:45:17 PM	5/29/2017 3:44:53 PM	6/2/2017 4:03:41 PM	6/22/2017 12:00:00 AM	4a3ca9315b744ce9f8e9374361493884	14940	ibitinga	SP	a55012f5c7e74353e92986be15d133b6	54b73f808b0ff25da4276773c30ac269	5		Gostei muito do jogo de banho.A estampa florida, o bordado, tudo muito bonito. Ótimo produto.	6/3/2017 12:00:00 AM	6/4/2017 2:22:55 AM	[Table]	99a4788cb24856965c36a24e339b6058	cama_mesa_banho	54	245	1	1383	50	10	40	cama_mesa_banho	bed_bath_table	54b73f808b0ff25da4276773c30ac269	1	credit_card	4	105.28
b9bb7dc5b3014d158c4d61d500c97a18	1	ba4bfbf74dbe7ab37e263b9326da0523	f8db351d8c4c4c22c6835c19a46f01b0	6/25/2018 1:17:15 AM	33.9	9.55	b9bb7dc5b3014d158c4d61d500c97a18	b34c248b00a925d02d3d4a1c5877e482	delivered	6/20/2018 11:03:42 PM	6/21/2018 1:17:15 AM	6/21/2018 1:25:00 PM	6/22/2018 3:06:30 PM	7/3/2018 12:00:00 AM	f8db351d8c4c4c22c6835c19a46f01b0	13324	salto	SP	7080bcfe66b552170d5c8dd295071d98	b9bb7dc5b3014d158c4d61d500c97a18	5			6/23/2018 12:00:00 AM	6/25/2018 10:14:27 AM	[Table]	ba4bfbf74dbe7ab37e263b9326da0523	esporte_lazer	60	521	1	650	24	10	20	esporte_lazer	sports_leisure	b9bb7dc5b3014d158c4d61d500c97a18	1	credit_card	1	43.45
16e62e9da7d33d61b6f26ccf68bc962c	1	aa2c2dd775bbdbfd93d8b8c36c6f55a4	ff1fb4c404b2efe68b03350a8dc24122	3/1/2018 2:08:59 AM	380	35.93	16e62e9da7d33d61b6f26ccf68bc962c	becd44b937217776c659d9465b22808d	delivered	2/21/2018 1:48:55 PM	2/23/2018 2:08:59 AM	2/23/2018 10:22:02 PM	3/12/2018 11:36:07 PM	3/13/2018 12:00:00 AM	ff1fb4c404b2efe68b03350a8dc24122	8710	mogi das cruzes	SP	af4b8b3f3bf91909bf469ee5cdba11c2	16e62e9da7d33d61b6f26ccf68bc962c	5			3/13/2018 12:00:00 AM	3/14/2018 10:21:12 AM	[Table]	aa2c2dd775bbdbfd93d8b8c36c6f55a4	cool_stuff	48	268	2	8656	57	64	40	cool_stuff	cool_stuff	16e62e9da7d33d61b6f26ccf68bc962c	1	boleto	1	415.93
4652332a6a0d39960cdec082ef7b52b8	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	5/29/2018 1:53:54 PM	69.9	12.43	4652332a6a0d39960cdec082ef7b52b8	877b18b6aaa2faadfbf88c43a9bd5c42	delivered	5/25/2018 1:28:45 PM	5/25/2018 1:53:54 PM	5/28/2018 3:04:00 PM	5/29/2018 8:10:51 PM	6/12/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	3bd77f289a4d2546bb853548dc27dcd1	4652332a6a0d39960cdec082ef7b52b8	5			5/30/2018 12:00:00 AM	6/4/2018 4:38:39 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	4652332a6a0d39960cdec082ef7b52b8	1	credit_card	2	164.66
4652332a6a0d39960cdec082ef7b52b8	2	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	5/29/2018 1:53:54 PM	69.9	12.43	4652332a6a0d39960cdec082ef7b52b8	877b18b6aaa2faadfbf88c43a9bd5c42	delivered	5/25/2018 1:28:45 PM	5/25/2018 1:53:54 PM	5/28/2018 3:04:00 PM	5/29/2018 8:10:51 PM	6/12/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	3bd77f289a4d2546bb853548dc27dcd1	4652332a6a0d39960cdec082ef7b52b8	5			5/30/2018 12:00:00 AM	6/4/2018 4:38:39 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	4652332a6a0d39960cdec082ef7b52b8	1	credit_card	2	164.66
017b1d6881222283afdc50baf3dcb0d5	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	3/15/2018 2:10:45 AM	69.9	17.4	017b1d6881222283afdc50baf3dcb0d5	9f72cabf8e5ebc5743665846b05617a5	delivered	3/6/2018 10:33:02 PM	3/8/2018 2:10:45 AM	3/8/2018 10:12:37 PM	3/23/2018 7:48:24 PM	3/23/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	cad4b2488d740b96f5c4178d73d657dd	017b1d6881222283afdc50baf3dcb0d5	4			3/24/2018 12:00:00 AM	4/2/2018 8:15:08 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	017b1d6881222283afdc50baf3dcb0d5	1	boleto	1	87.3
02b939dcd55f2b17680e10690deb08b5	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	8/11/2017 11:30:16 AM	75	13.08	02b939dcd55f2b17680e10690deb08b5	2826ed4f0eb787f543924575bbe8dfdd	delivered	8/6/2017 11:16:03 AM	8/6/2017 11:30:16 AM	8/7/2017 8:34:53 PM	8/8/2017 7:05:48 PM	8/21/2017 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	7b6427b9942b1684991af6ad1a821179	02b939dcd55f2b17680e10690deb08b5	5			8/9/2017 12:00:00 AM	8/10/2017 12:56:35 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	02b939dcd55f2b17680e10690deb08b5	1	credit_card	4	176.16
02b939dcd55f2b17680e10690deb08b5	2	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	8/11/2017 11:30:16 AM	75	13.08	02b939dcd55f2b17680e10690deb08b5	2826ed4f0eb787f543924575bbe8dfdd	delivered	8/6/2017 11:16:03 AM	8/6/2017 11:30:16 AM	8/7/2017 8:34:53 PM	8/8/2017 7:05:48 PM	8/21/2017 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	7b6427b9942b1684991af6ad1a821179	02b939dcd55f2b17680e10690deb08b5	5			8/9/2017 12:00:00 AM	8/10/2017 12:56:35 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	02b939dcd55f2b17680e10690deb08b5	1	credit_card	4	176.16
61460b6c5d52b8e307108f5412907a1c	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	11/28/2017 3:36:21 PM	75	13.08	61460b6c5d52b8e307108f5412907a1c	b4211f38ade936b62d702e56ec4068da	delivered	11/21/2017 3:27:11 PM	11/21/2017 3:36:21 PM	11/23/2017 4:11:31 PM	11/24/2017 10:33:58 PM	12/4/2017 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	47fef4396d22f203788d6fe7c9d9c583	61460b6c5d52b8e307108f5412907a1c	3		A loja lannister e a entrega foi ótimo. Já o produto não é tão bom quanto aparenta. Mas da pra uso.	11/25/2017 12:00:00 AM	11/27/2017 3:55:39 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	61460b6c5d52b8e307108f5412907a1c	1	credit_card	3	176.16
61460b6c5d52b8e307108f5412907a1c	2	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	11/28/2017 3:36:21 PM	75	13.08	61460b6c5d52b8e307108f5412907a1c	b4211f38ade936b62d702e56ec4068da	delivered	11/21/2017 3:27:11 PM	11/21/2017 3:36:21 PM	11/23/2017 4:11:31 PM	11/24/2017 10:33:58 PM	12/4/2017 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	47fef4396d22f203788d6fe7c9d9c583	61460b6c5d52b8e307108f5412907a1c	3		A loja lannister e a entrega foi ótimo. Já o produto não é tão bom quanto aparenta. Mas da pra uso.	11/25/2017 12:00:00 AM	11/27/2017 3:55:39 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	61460b6c5d52b8e307108f5412907a1c	1	credit_card	3	176.16
209addb62d4e3c8c3e8b364d841b4d58	1	d63c1011f49d98b976c352955b1c4bea	cc419e0650a3c5ba77189a1882b7556a	4/12/2018 1:35:17 PM	59.99	8.88	209addb62d4e3c8c3e8b364d841b4d58	db0f7940d5297fdb2a1c53161dbeace2	delivered	4/8/2018 1:22:20 PM	4/8/2018 1:35:17 PM	4/9/2018 7:48:37 PM	4/11/2018 12:58:45 PM	4/25/2018 12:00:00 AM	cc419e0650a3c5ba77189a1882b7556a	9015	santo andre	SP	9b9f2f534826695f04e5b7985c4384cd	209addb62d4e3c8c3e8b364d841b4d58	5		Entrega super rápida, antes do prazo	4/12/2018 12:00:00 AM	4/12/2018 4:35:19 PM	[Table]	d63c1011f49d98b976c352955b1c4bea	beleza_saude	57	614	1	950	35	25	20	beleza_saude	health_beauty	209addb62d4e3c8c3e8b364d841b4d58	1	credit_card	1	68.87
1500f1a091b64e1e36d67b8622031e93	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	12/12/2017 9:47:10 AM	75	21.02	1500f1a091b64e1e36d67b8622031e93	7edc8f32ebb21dbf9f6e734f2e461afa	delivered	12/5/2017 12:06:40 AM	12/5/2017 9:47:10 AM	12/5/2017 10:18:49 PM	12/12/2017 10:18:03 PM	1/2/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	c24317444c277058e512dbeafe5d0ebc	1500f1a091b64e1e36d67b8622031e93	5		Excelente produto , fácil montagem. Prático e bonito. 	12/13/2017 12:00:00 AM	12/14/2017 9:08:15 AM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	1500f1a091b64e1e36d67b8622031e93	1	credit_card	1	96.02
407408433ee2a9ed77984aa5a06e2b2e	1	126789406f4159e6f8ceb1910c164fe9	1da3aeb70d7989d1e6d9b0e887f97c23	10/10/2017 11:49:17 AM	59.99	16.18	407408433ee2a9ed77984aa5a06e2b2e	9f4c898706bf2b467ace0539e0319fcc	delivered	10/4/2017 11:31:15 AM	10/4/2017 11:49:17 AM	10/4/2017 5:48:24 PM	10/9/2017 11:02:53 PM	10/31/2017 12:00:00 AM	1da3aeb70d7989d1e6d9b0e887f97c23	4265	sao paulo	SP	f15bea451b4cc20a067e2fe889be67b2	407408433ee2a9ed77984aa5a06e2b2e	4		produto compacto, atendeu as expectativas, e como sempre entrega antes do prazo.	10/10/2017 12:00:00 AM	10/11/2017 12:28:25 PM	[Table]	126789406f4159e6f8ceb1910c164fe9	esporte_lazer	59	777	3	800	30	15	25	esporte_lazer	sports_leisure	407408433ee2a9ed77984aa5a06e2b2e	1	credit_card	1	76.17
05ce664903d14969bd94d9633ffd8f14	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	1/16/2018 1:15:30 AM	69.9	19.98	05ce664903d14969bd94d9633ffd8f14	e2d80f15879933506a918d1ae458e70d	delivered	1/9/2018 12:16:48 AM	1/9/2018 1:15:30 AM	1/10/2018 7:36:11 PM	2/2/2018 9:23:08 PM	2/7/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	a6e3dfee361f949152457c630767d1a5	05ce664903d14969bd94d9633ffd8f14	5			2/3/2018 12:00:00 AM	2/7/2018 1:16:43 AM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	05ce664903d14969bd94d9633ffd8f14	1	credit_card	1	89.88
219fda9e83f9a3ac8e1baa10d6cc6366	1	a35a9f46dcee0a67c8c7ad8493eb4135	85d9eb9ddc5d00ca9336a2219c97bb13	6/15/2017 2:50:38 AM	31.9	8.11	219fda9e83f9a3ac8e1baa10d6cc6366	9e7a24d6f6c9076bcb0fdc71fdf19299	delivered	6/8/2017 9:53:18 PM	6/10/2017 2:50:38 AM	6/13/2017 2:28:16 PM	6/14/2017 3:18:20 PM	6/22/2017 12:00:00 AM	85d9eb9ddc5d00ca9336a2219c97bb13	31255	belo horizonte	MG	c62442eeb748d8adf74f0e9e053d97bf	219fda9e83f9a3ac8e1baa10d6cc6366	4		Tudo certo, no prazo e o produto muito bom tb.	6/15/2017 12:00:00 AM	6/16/2017 8:31:46 AM	[Table]	a35a9f46dcee0a67c8c7ad8493eb4135	informatica_acessorios	33	1084	2	200	41	2	29	informatica_acessorios	computers_accessories	219fda9e83f9a3ac8e1baa10d6cc6366	1	boleto	1	40.01
065fb1ee0ec59ea0a68b3105a59a69ce	1	b4b817e5f2c4efc8253b4b679c653847	972d0f9cf61b499a4812cf0bfa3ad3c4	1/30/2018 10:59:30 AM	84.44	19.83	065fb1ee0ec59ea0a68b3105a59a69ce	d4772f8e732c5faa405ee431469bb21a	delivered	1/24/2018 10:52:09 AM	1/24/2018 10:59:30 AM	1/29/2018 9:44:31 PM	2/21/2018 11:33:40 PM	2/23/2018 12:00:00 AM	972d0f9cf61b499a4812cf0bfa3ad3c4	88359	brusque	SC	dd3c89c89126e6915e8cf972967508b7	065fb1ee0ec59ea0a68b3105a59a69ce	5			2/22/2018 12:00:00 AM	2/25/2018 9:09:45 AM	[Table]	b4b817e5f2c4efc8253b4b679c653847	cama_mesa_banho	37	1049	1	2150	26	26	23	cama_mesa_banho	bed_bath_table	065fb1ee0ec59ea0a68b3105a59a69ce	1	credit_card	5	104.27
bac2b6fc8f5a8adbd94a4f4ed0f510d1	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	1/12/2018 2:37:51 AM	69.9	20.98	bac2b6fc8f5a8adbd94a4f4ed0f510d1	278e1994234ea87886e366e439a407a3	delivered	1/4/2018 9:07:39 AM	1/5/2018 2:37:51 AM	1/8/2018 9:16:22 PM	1/17/2018 11:26:58 AM	2/2/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	eb54f1d9af9feb9b6d636c94ceb44023	bac2b6fc8f5a8adbd94a4f4ed0f510d1	5		Produto muito bom, simples de montar e super prático com essas rodinhas!	1/18/2018 12:00:00 AM	1/18/2018 5:44:20 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	bac2b6fc8f5a8adbd94a4f4ed0f510d1	1	boleto	1	90.88
4c217e3cc24f803307dea7d619377def	1	3fbc0ef745950c7932d5f2a446189725	06a2c3af7b3aee5d69171b0e14f0ee87	8/30/2018 4:45:20 AM	66.99	19.38	4c217e3cc24f803307dea7d619377def	957d0f71c1ae9335c366d1db03ecf188	delivered	8/13/2018 6:03:59 PM	8/14/2018 4:45:20 AM	8/14/2018 12:55:00 PM	8/26/2018 12:58:46 PM	9/25/2018 12:00:00 AM	06a2c3af7b3aee5d69171b0e14f0ee87	65072	sao luis	MA	0c259ddaf60f77c9a9d5850553a04dba	4c217e3cc24f803307dea7d619377def	5			8/27/2018 12:00:00 AM	8/27/2018 5:25:50 PM	[Table]	3fbc0ef745950c7932d5f2a446189725	beleza_saude	50	1257	1	350	19	12	13	beleza_saude	health_beauty	4c217e3cc24f803307dea7d619377def	1	boleto	1	86.37
91d4539b388eaa6cdb58342954c42c5a	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	4/11/2018 5:09:50 PM	69.9	16.18	91d4539b388eaa6cdb58342954c42c5a	4ddb850103e6736b88bb8c5161b97dad	delivered	4/5/2018 4:52:50 PM	4/5/2018 5:09:50 PM	4/7/2018 1:28:40 AM	4/17/2018 12:32:12 AM	4/27/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	f7579080bc2f73ec1658af8f77729ee6	91d4539b388eaa6cdb58342954c42c5a	5			4/17/2018 12:00:00 AM	4/17/2018 9:40:59 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	91d4539b388eaa6cdb58342954c42c5a	1	credit_card	1	86.08
c0834ece62641e0d8cf5da3a070f4195	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	5/23/2018 9:10:38 AM	69.9	12.43	c0834ece62641e0d8cf5da3a070f4195	0c89a9e6294064d33266e47d26e79f15	delivered	5/21/2018 8:53:05 AM	5/21/2018 9:10:38 AM	5/22/2018 9:40:00 AM	5/23/2018 3:28:30 PM	5/29/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	4b1d2400207fa05239fb5b02db7b152c	c0834ece62641e0d8cf5da3a070f4195	5	ainda não conferi	"deixo em branco sobre o produto correto.
vou abrir amanhã"	5/24/2018 12:00:00 AM	5/24/2018 7:15:39 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	c0834ece62641e0d8cf5da3a070f4195	1	credit_card	1	164.66
c0834ece62641e0d8cf5da3a070f4195	2	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	5/23/2018 9:10:38 AM	69.9	12.43	c0834ece62641e0d8cf5da3a070f4195	0c89a9e6294064d33266e47d26e79f15	delivered	5/21/2018 8:53:05 AM	5/21/2018 9:10:38 AM	5/22/2018 9:40:00 AM	5/23/2018 3:28:30 PM	5/29/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	4b1d2400207fa05239fb5b02db7b152c	c0834ece62641e0d8cf5da3a070f4195	5	ainda não conferi	"deixo em branco sobre o produto correto.
vou abrir amanhã"	5/24/2018 12:00:00 AM	5/24/2018 7:15:39 PM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	c0834ece62641e0d8cf5da3a070f4195	1	credit_card	1	164.66
5f673b3f9980fdd744937e959c80dcbd	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	3/28/2018 1:27:57 PM	69.9	25.04	5f673b3f9980fdd744937e959c80dcbd	a79a5a422868c5d292c0e0a4af915e7b	delivered	3/21/2018 1:09:40 PM	3/21/2018 1:27:57 PM	3/22/2018 7:43:41 PM	4/5/2018 4:08:53 PM	4/17/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	0519361965d496ef8e129e977b31170a	5f673b3f9980fdd744937e959c80dcbd	1		Quando vou receber? O prazo acho que e ate dia 14/04	4/6/2018 12:00:00 AM	4/11/2018 11:25:57 AM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	5f673b3f9980fdd744937e959c80dcbd	1	credit_card	6	94.94
9b92d4432c1758cd4215f3fdb1d623a3	1	835d8502d265ddeb4bdd39591d55fa2b	59fb871bf6f4522a87ba567b42dafecf	2/15/2018 11:49:20 AM	149.99	36.37	9b92d4432c1758cd4215f3fdb1d623a3	abcc88626b6df4cc183bd4cf459bd9f7	delivered	2/9/2018 11:35:54 AM	2/9/2018 11:49:20 AM	2/9/2018 11:06:02 PM	3/14/2018 2:07:51 PM	3/14/2018 12:00:00 AM	59fb871bf6f4522a87ba567b42dafecf	3655	sao paulo	SP	9d69f43ef46233213041342dc018fe3a	9b92d4432c1758cd4215f3fdb1d623a3	5		UM PRODUTO OTIMO	3/15/2018 12:00:00 AM	3/19/2018 2:49:52 PM	[Table]	835d8502d265ddeb4bdd39591d55fa2b	beleza_saude	50	3902	7	500	26	19	33	beleza_saude	health_beauty	9b92d4432c1758cd4215f3fdb1d623a3	1	credit_card	4	186.36
9c0bd8cd0fc8231ed50c066058917360	1	d04bbac48960ecb7ea311b00ca6e1cb7	0dd184061fb0eaa7ca37932c68ab91c5	5/21/2018 2:31:11 AM	98	34.68	9c0bd8cd0fc8231ed50c066058917360	2896914daa531536d8c68d2d9bf15198	delivered	5/15/2018 2:12:21 AM	5/15/2018 2:35:31 AM	5/15/2018 1:22:00 PM	5/16/2018 5:08:59 PM	5/25/2018 12:00:00 AM	0dd184061fb0eaa7ca37932c68ab91c5	7031	guarulhos	SP	86189d7a1886306bbb4e475015bde7c8	9c0bd8cd0fc8231ed50c066058917360	5			5/17/2018 12:00:00 AM	5/20/2018 5:40:22 PM	[Table]	d04bbac48960ecb7ea311b00ca6e1cb7	industria_comercio_e_negocios	52	784	4	11325	18	105	30	industria_comercio_e_negocios	industry_commerce_and_business	9c0bd8cd0fc8231ed50c066058917360	1	credit_card	2	132.68
84f22866255c63a5269b53fe16d592bc	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	5/10/2018 12:56:47 PM	69.9	0	84f22866255c63a5269b53fe16d592bc	c8d94b19054cb1ee16dc5da01c6fe46c	delivered	5/8/2018 12:30:21 PM	5/8/2018 12:56:47 PM	5/9/2018 10:13:00 AM	5/25/2018 12:03:42 PM	5/28/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	a75a85f6afb0019811dc111e07027a0d	84f22866255c63a5269b53fe16d592bc	2		nao gostei do produto, mas ele foi entregue	5/26/2018 12:00:00 AM	5/29/2018 2:27:56 AM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	84f22866255c63a5269b53fe16d592bc	1	credit_card	4	69.9
11bd5b514c1e1b6a737ed2fd95489424	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	4/24/2018 1:52:04 PM	69.9	0	11bd5b514c1e1b6a737ed2fd95489424	0ec3d7fc969d0aa06a92af6c0689a73f	delivered	4/18/2018 1:30:46 PM	4/18/2018 1:52:04 PM	4/19/2018 5:46:32 PM	4/24/2018 3:43:55 PM	5/14/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	b5cf2fb00c430d325ffc7feacd5ba141	11bd5b514c1e1b6a737ed2fd95489424	3		Duas rodinhas da base de um dos produtos não fixam, ou seja, basta empurrar a arara de roupas para elas saírem do eixo. Tive que colar com Tek Bond.	4/25/2018 12:00:00 AM	4/26/2018 1:12:32 AM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	11bd5b514c1e1b6a737ed2fd95489424	1	credit_card	2	139.8
11bd5b514c1e1b6a737ed2fd95489424	2	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	4/24/2018 1:52:04 PM	69.9	0	11bd5b514c1e1b6a737ed2fd95489424	0ec3d7fc969d0aa06a92af6c0689a73f	delivered	4/18/2018 1:30:46 PM	4/18/2018 1:52:04 PM	4/19/2018 5:46:32 PM	4/24/2018 3:43:55 PM	5/14/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	b5cf2fb00c430d325ffc7feacd5ba141	11bd5b514c1e1b6a737ed2fd95489424	3		Duas rodinhas da base de um dos produtos não fixam, ou seja, basta empurrar a arara de roupas para elas saírem do eixo. Tive que colar com Tek Bond.	4/25/2018 12:00:00 AM	4/26/2018 1:12:32 AM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	11bd5b514c1e1b6a737ed2fd95489424	1	credit_card	2	139.8
5715f14022215418c906c7a4cda732f4	1	aca2eb7d00ea1a7b8ebd4e68314663af	955fee9216a65b617aa5c0531780ce60	8/11/2017 1:50:50 PM	75	21.02	5715f14022215418c906c7a4cda732f4	f7c5e590db7fdf20fa730ccad55e8701	delivered	8/4/2017 1:41:17 PM	8/4/2017 1:50:50 PM	8/8/2017 1:13:30 PM	8/21/2017 7:17:57 PM	8/29/2017 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	e658608431b3917a1eba729e354dca03	5715f14022215418c906c7a4cda732f4	5			8/22/2017 12:00:00 AM	8/23/2017 2:45:44 AM	[Table]	aca2eb7d00ea1a7b8ebd4e68314663af	moveis_decoracao	44	903	6	2600	50	10	30	moveis_decoracao	furniture_decor	5715f14022215418c906c7a4cda732f4	1	debit_card	1	96.02
6eb1728e88c8db6cd1846dc95eb80572	1	e9def91e99c8ecb7c5cef5e31506a056	850f4f8af5ea87287ac68de36e29107f	1/25/2018 2:16:30 PM	69.99	15.25	6eb1728e88c8db6cd1846dc95eb80572	e6b1bf9a73b24f204d6f88e2df206e22	delivered	1/14/2018 2:09:10 PM	1/14/2018 2:16:30 PM	1/15/2018 3:47:03 PM	1/20/2018 12:48:15 PM	2/16/2018 12:00:00 AM	850f4f8af5ea87287ac68de36e29107f	4367	sao paulo	SP	97f53182f9e949886ae5df14a681df50	6eb1728e88c8db6cd1846dc95eb80572	5			1/21/2018 12:00:00 AM	1/21/2018 3:34:30 PM	[Table]	e9def91e99c8ecb7c5cef5e31506a056	brinquedos	34	867	2	500	19	11	20	brinquedos	toys	6eb1728e88c8db6cd1846dc95eb80572	1	voucher	1	85.24
